hunt_code,land_type,residency,point_level,applicants,permits_awarded,success_ratio_text
DA1046,public,Nonresident,15,0,0,N/A
DA1046,public,Nonresident,14,0,0,N/A
DA1046,public,Nonresident,13,0,0,N/A
DA1046,public,Nonresident,12,0,0,N/A
DA1046,public,Nonresident,11,0,0,N/A
DA1046,public,Nonresident,10,0,0,N/A
DA1046,public,Nonresident,9,0,0,N/A
DA1046,public,Nonresident,8,0,0,N/A
DA1046,public,Nonresident,7,0,0,N/A
DA1046,public,Nonresident,6,0,0,N/A
DA1046,public,Nonresident,5,0,0,N/A
DA1046,public,Nonresident,4,0,0,N/A
DA1046,public,Nonresident,3,0,0,N/A
DA1046,public,Nonresident,2,0,0,N/A
DA1046,public,Nonresident,1,0,0,N/A
DA1046,public,Nonresident,0,0,0,N/A
DA1046,public,Resident,19,0,0,N/A
DA1046,public,Resident,18,0,0,N/A
DA1046,public,Resident,17,0,0,N/A
DA1046,public,Resident,16,0,0,N/A
DA1046,public,Resident,15,0,0,N/A
DA1046,public,Resident,14,0,0,N/A
DA1046,public,Resident,13,0,0,N/A
DA1046,public,Resident,12,0,0,N/A
DA1046,public,Resident,11,0,0,N/A
DA1046,public,Resident,10,0,0,N/A
DA1046,public,Resident,9,0,0,N/A
DA1046,public,Resident,8,0,0,N/A
DA1046,public,Resident,7,0,0,N/A
DA1046,public,Resident,6,1,1,1 in 1.0
DA1046,public,Resident,5,1,1,1 in 1.0
DA1046,public,Resident,4,0,0,N/A
DA1046,public,Resident,3,10,10,1 in 1.0
DA1046,public,Resident,2,20,8,1 in 2.5
DA1046,public,Resident,1,23,0,N/A
DA1046,public,Resident,0,30,0,N/A
DA1047,public,Nonresident,19,0,0,N/A
DA1047,public,Nonresident,18,0,0,N/A
DA1047,public,Nonresident,17,0,0,N/A
DA1047,public,Nonresident,16,0,0,N/A
DA1047,public,Nonresident,15,0,0,N/A
DA1047,public,Nonresident,14,0,0,N/A
DA1047,public,Nonresident,13,0,0,N/A
DA1047,public,Nonresident,12,0,0,N/A
DA1047,public,Nonresident,11,0,0,N/A
DA1047,public,Nonresident,10,0,0,N/A
DA1047,public,Nonresident,9,0,0,N/A
DA1047,public,Nonresident,8,0,0,N/A
DA1047,public,Nonresident,7,0,0,N/A
DA1047,public,Nonresident,6,2,2,1 in 1.0
DA1047,public,Nonresident,5,0,0,N/A
DA1047,public,Nonresident,4,3,0,N/A
DA1047,public,Nonresident,3,2,0,N/A
DA1047,public,Nonresident,2,0,0,N/A
DA1047,public,Nonresident,1,10,0,N/A
DA1047,public,Nonresident,0,13,0,N/A
DA1047,public,Resident,19,0,0,N/A
DA1047,public,Resident,18,0,0,N/A
DA1047,public,Resident,17,0,0,N/A
DA1047,public,Resident,16,0,0,N/A
DA1047,public,Resident,15,0,0,N/A
DA1047,public,Resident,14,0,0,N/A
DA1047,public,Resident,13,1,1,1 in 1.0
DA1047,public,Resident,12,0,0,N/A
DA1047,public,Resident,11,0,0,N/A
DA1047,public,Resident,10,0,0,N/A
DA1047,public,Resident,9,0,0,N/A
DA1047,public,Resident,8,2,2,1 in 1.0
DA1047,public,Resident,7,3,3,1 in 1.0
DA1047,public,Resident,6,8,8,1 in 1.0
DA1047,public,Resident,5,32,4,1 in 8.0
DA1047,public,Resident,4,51,0,N/A
DA1047,public,Resident,3,99,0,N/A
DA1047,public,Resident,2,118,0,N/A
DA1047,public,Resident,1,148,0,N/A
DA1047,public,Resident,0,312,0,N/A
DA1048,public,Nonresident,19,0,0,N/A
DA1048,public,Nonresident,18,0,0,N/A
DA1048,public,Nonresident,17,0,0,N/A
DA1048,public,Nonresident,16,0,0,N/A
DA1048,public,Nonresident,15,0,0,N/A
DA1048,public,Nonresident,14,0,0,N/A
DA1048,public,Nonresident,13,0,0,N/A
DA1048,public,Nonresident,12,0,0,N/A
DA1048,public,Nonresident,11,0,0,N/A
DA1048,public,Nonresident,10,0,0,N/A
DA1048,public,Nonresident,9,0,0,N/A
DA1048,public,Nonresident,8,0,0,N/A
DA1048,public,Nonresident,7,0,0,N/A
DA1048,public,Nonresident,6,0,0,N/A
DA1048,public,Nonresident,5,0,0,N/A
DA1048,public,Nonresident,4,0,0,N/A
DA1048,public,Nonresident,3,0,0,N/A
DA1048,public,Nonresident,2,0,0,N/A
DA1048,public,Nonresident,1,0,0,N/A
DA1048,public,Nonresident,0,1,0,N/A
DA1048,public,Resident,19,0,0,N/A
DA1048,public,Resident,18,0,0,N/A
DA1048,public,Resident,17,0,0,N/A
DA1048,public,Resident,16,0,0,N/A
DA1048,public,Resident,15,0,0,N/A
DA1048,public,Resident,14,0,0,N/A
DA1048,public,Resident,13,0,0,N/A
DA1048,public,Resident,12,0,0,N/A
DA1048,public,Resident,11,0,0,N/A
DA1048,public,Resident,10,0,0,N/A
DA1048,public,Resident,9,0,0,N/A
DA1048,public,Resident,8,0,0,N/A
DA1048,public,Resident,7,0,0,N/A
DA1048,public,Resident,6,0,0,N/A
DA1048,public,Resident,5,1,1,1 in 1.0
DA1048,public,Resident,4,1,1,1 in 1.0
DA1048,public,Resident,3,1,1,1 in 1.0
DA1048,public,Resident,2,9,9,1 in 1.0
DA1048,public,Resident,1,16,0,N/A
DA1048,public,Resident,0,26,0,N/A
DA1049,public,Nonresident,19,0,0,N/A
DA1049,public,Nonresident,18,0,0,N/A
DA1049,public,Nonresident,17,0,0,N/A
DA1049,public,Nonresident,16,0,0,N/A
DA1049,public,Nonresident,15,0,0,N/A
DA1049,public,Nonresident,14,0,0,N/A
DA1049,public,Nonresident,13,0,0,N/A
DA1049,public,Nonresident,12,0,0,N/A
DA1049,public,Nonresident,11,0,0,N/A
DA1049,public,Nonresident,10,0,0,N/A
DA1049,public,Nonresident,9,0,0,N/A
DA1049,public,Nonresident,8,0,0,N/A
DA1049,public,Nonresident,7,0,0,N/A
DA1049,public,Nonresident,6,0,0,N/A
DA1049,public,Nonresident,5,0,0,N/A
DA1049,public,Nonresident,4,0,0,N/A
DA1049,public,Nonresident,3,0,0,N/A
DA1049,public,Nonresident,2,0,0,N/A
DA1049,public,Nonresident,1,2,1,1 in 2.0
DA1049,public,Nonresident,0,0,0,N/A
DA1049,public,Resident,19,0,0,N/A
DA1049,public,Resident,18,0,0,N/A
DA1049,public,Resident,17,0,0,N/A
DA1049,public,Resident,16,0,0,N/A
DA1049,public,Resident,15,0,0,N/A
DA1049,public,Resident,14,0,0,N/A
DA1049,public,Resident,13,0,0,N/A
DA1049,public,Resident,12,0,0,N/A
DA1049,public,Resident,11,0,0,N/A
DA1049,public,Resident,10,0,0,N/A
DA1049,public,Resident,9,0,0,N/A
DA1049,public,Resident,8,0,0,N/A
DA1049,public,Resident,7,1,1,1 in 1.0
DA1049,public,Resident,6,0,0,N/A
DA1049,public,Resident,5,0,0,N/A
DA1049,public,Resident,4,2,2,1 in 1.0
DA1049,public,Resident,3,3,3,1 in 1.0
DA1049,public,Resident,2,10,10,1 in 1.0
DA1049,public,Resident,1,24,11,1 in 2.2
DA1049,public,Resident,0,68,0,N/A
DA1050,cwmu,Nonresident,19,0,0,N/A
DA1050,cwmu,Nonresident,18,0,0,N/A
DA1050,cwmu,Nonresident,17,0,0,N/A
DA1050,cwmu,Nonresident,16,0,0,N/A
DA1050,cwmu,Nonresident,15,0,0,N/A
DA1050,cwmu,Nonresident,14,0,0,N/A
DA1050,cwmu,Nonresident,13,0,0,N/A
DA1050,cwmu,Nonresident,12,0,0,N/A
DA1050,cwmu,Nonresident,11,0,0,N/A
DA1050,cwmu,Nonresident,10,0,0,N/A
DA1050,cwmu,Nonresident,9,0,0,N/A
DA1050,cwmu,Nonresident,8,0,0,N/A
DA1050,cwmu,Nonresident,7,0,0,N/A
DA1050,cwmu,Nonresident,6,0,0,N/A
DA1050,cwmu,Nonresident,5,0,0,N/A
DA1050,cwmu,Nonresident,4,0,0,N/A
DA1050,cwmu,Nonresident,3,0,0,N/A
DA1050,cwmu,Nonresident,2,0,0,N/A
DA1050,cwmu,Nonresident,1,0,0,N/A
DA1050,cwmu,Nonresident,0,0,0,N/A
DA1050,cwmu,Resident,19,0,0,N/A
DA1050,cwmu,Resident,18,0,0,N/A
DA1050,cwmu,Resident,17,0,0,N/A
DA1050,cwmu,Resident,16,0,0,N/A
DA1050,cwmu,Resident,15,0,0,N/A
DA1050,cwmu,Resident,14,0,0,N/A
DA1050,cwmu,Resident,13,0,0,N/A
DA1050,cwmu,Resident,12,0,0,N/A
DA1050,cwmu,Resident,11,0,0,N/A
DA1050,cwmu,Resident,10,0,0,N/A
DA1050,cwmu,Resident,9,0,0,N/A
DA1050,cwmu,Resident,8,1,1,1 in 1.0
DA1050,cwmu,Resident,7,0,0,N/A
DA1050,cwmu,Resident,6,10,6,1 in 1.7
DA1050,cwmu,Resident,5,14,0,N/A
DA1050,cwmu,Resident,4,10,0,N/A
DA1050,cwmu,Resident,3,28,0,N/A
DA1050,cwmu,Resident,2,30,0,N/A
DA1050,cwmu,Resident,1,19,0,N/A
DA1050,cwmu,Resident,0,47,0,N/A
EA1010,public,Nonresident,19,0,0,N/A
EA1010,public,Nonresident,18,0,0,N/A
EA1010,public,Nonresident,17,0,0,N/A
EA1010,public,Nonresident,16,0,0,N/A
EA1010,public,Nonresident,15,0,0,N/A
EA1010,public,Nonresident,14,0,0,N/A
EA1010,public,Nonresident,13,0,0,N/A
EA1010,public,Nonresident,12,0,0,N/A
EA1010,public,Nonresident,11,0,0,N/A
EA1010,public,Nonresident,10,0,0,N/A
EA1010,public,Nonresident,9,0,0,N/A
EA1010,public,Nonresident,8,0,0,N/A
EA1010,public,Nonresident,7,0,0,N/A
EA1010,public,Nonresident,6,0,0,N/A
EA1010,public,Nonresident,5,0,0,N/A
EA1010,public,Nonresident,4,0,0,N/A
EA1010,public,Nonresident,3,0,0,N/A
EA1010,public,Nonresident,2,0,0,N/A
EA1010,public,Nonresident,1,1,1,1 in 1.0
EA1010,public,Nonresident,0,1,1,1 in 1.0
EA1010,public,Resident,19,0,0,N/A
EA1010,public,Resident,18,0,0,N/A
EA1010,public,Resident,17,0,0,N/A
EA1010,public,Resident,16,0,0,N/A
EA1010,public,Resident,15,0,0,N/A
EA1010,public,Resident,14,0,0,N/A
EA1010,public,Resident,13,0,0,N/A
EA1010,public,Resident,12,0,0,N/A
EA1010,public,Resident,11,0,0,N/A
EA1010,public,Resident,10,0,0,N/A
EA1010,public,Resident,9,0,0,N/A
EA1010,public,Resident,8,0,0,N/A
EA1010,public,Resident,7,0,0,N/A
EA1010,public,Resident,6,0,0,N/A
EA1010,public,Resident,5,2,2,1 in 1.0
EA1010,public,Resident,4,1,1,1 in 1.0
EA1010,public,Resident,3,8,8,1 in 1.0
EA1010,public,Resident,2,13,4,1 in 3.3
EA1010,public,Resident,1,17,0,N/A
EA1010,public,Resident,0,20,0,N/A
EA1011,public,Nonresident,19,0,0,N/A
EA1011,public,Nonresident,18,0,0,N/A
EA1011,public,Nonresident,17,0,0,N/A
EA1011,public,Nonresident,16,0,0,N/A
EA1011,public,Nonresident,15,0,0,N/A
EA1011,public,Nonresident,14,0,0,N/A
EA1011,public,Nonresident,13,0,0,N/A
EA1011,public,Nonresident,12,0,0,N/A
EA1011,public,Nonresident,11,0,0,N/A
EA1011,public,Nonresident,10,0,0,N/A
EA1011,public,Nonresident,9,0,0,N/A
EA1011,public,Nonresident,8,0,0,N/A
EA1011,public,Nonresident,7,0,0,N/A
EA1011,public,Nonresident,6,0,0,N/A
EA1011,public,Nonresident,5,0,0,N/A
EA1011,public,Nonresident,4,0,0,N/A
EA1011,public,Nonresident,3,0,0,N/A
EA1011,public,Nonresident,2,0,0,N/A
EA1011,public,Nonresident,1,2,1,1 in 2.0
EA1011,public,Nonresident,0,2,0,N/A
EA1011,public,Resident,19,0,0,N/A
EA1011,public,Resident,18,0,0,N/A
EA1011,public,Resident,17,0,0,N/A
EA1011,public,Resident,16,0,0,N/A
EA1011,public,Resident,15,0,0,N/A
EA1011,public,Resident,14,0,0,N/A
EA1011,public,Resident,13,0,0,N/A
EA1011,public,Resident,12,0,0,N/A
EA1011,public,Resident,11,0,0,N/A
EA1011,public,Resident,10,0,0,N/A
EA1011,public,Resident,9,0,0,N/A
EA1011,public,Resident,8,0,0,N/A
EA1011,public,Resident,7,0,0,N/A
EA1011,public,Resident,6,0,0,N/A
EA1011,public,Resident,5,0,0,N/A
EA1011,public,Resident,4,1,1,1 in 1.0
EA1011,public,Resident,3,21,7,1 in 3.0
EA1011,public,Resident,2,29,0,N/A
EA1011,public,Resident,1,28,0,N/A
EA1011,public,Resident,0,42,0,N/A
EA1012,public,Nonresident,19,0,0,N/A
EA1012,public,Nonresident,18,0,0,N/A
EA1012,public,Nonresident,17,0,0,N/A
EA1012,public,Nonresident,16,0,0,N/A
EA1012,public,Nonresident,15,0,0,N/A
EA1012,public,Nonresident,14,0,0,N/A
EA1012,public,Nonresident,13,0,0,N/A
EA1012,public,Nonresident,12,0,0,N/A
EA1012,public,Nonresident,11,0,0,N/A
EA1012,public,Nonresident,10,0,0,N/A
EA1012,public,Nonresident,9,0,0,N/A
EA1012,public,Nonresident,8,0,0,N/A
EA1012,public,Nonresident,7,0,0,N/A
EA1012,public,Nonresident,6,0,0,N/A
EA1012,public,Nonresident,5,0,0,N/A
EA1012,public,Nonresident,4,0,0,N/A
EA1012,public,Nonresident,3,0,0,N/A
EA1012,public,Nonresident,2,0,0,N/A
EA1012,public,Nonresident,1,1,1,1 in 1.0
EA1012,public,Nonresident,0,1,0,N/A
EA1012,public,Resident,19,0,0,N/A
EA1012,public,Resident,18,0,0,N/A
EA1012,public,Resident,17,0,0,N/A
EA1012,public,Resident,16,0,0,N/A
EA1012,public,Resident,15,0,0,N/A
EA1012,public,Resident,14,0,0,N/A
EA1012,public,Resident,13,0,0,N/A
EA1012,public,Resident,12,0,0,N/A
EA1012,public,Resident,11,0,0,N/A
EA1012,public,Resident,10,0,0,N/A
EA1012,public,Resident,9,0,0,N/A
EA1012,public,Resident,8,0,0,N/A
EA1012,public,Resident,7,0,0,N/A
EA1012,public,Resident,6,0,0,N/A
EA1012,public,Resident,5,0,0,N/A
EA1012,public,Resident,4,0,0,N/A
EA1012,public,Resident,3,5,4,1 in 1.3
EA1012,public,Resident,2,8,0,N/A
EA1012,public,Resident,1,7,0,N/A
EA1012,public,Resident,0,16,0,N/A
EA1013,public,Nonresident,19,0,0,N/A
EA1013,public,Nonresident,18,0,0,N/A
EA1013,public,Nonresident,17,0,0,N/A
EA1013,public,Nonresident,16,0,0,N/A
EA1013,public,Nonresident,15,0,0,N/A
EA1013,public,Nonresident,14,0,0,N/A
EA1013,public,Nonresident,13,0,0,N/A
EA1013,public,Nonresident,12,0,0,N/A
EA1013,public,Nonresident,11,0,0,N/A
EA1013,public,Nonresident,10,0,0,N/A
EA1013,public,Nonresident,9,0,0,N/A
EA1013,public,Nonresident,8,0,0,N/A
EA1013,public,Nonresident,7,0,0,N/A
EA1013,public,Nonresident,6,0,0,N/A
EA1013,public,Nonresident,5,1,1,1 in 1.0
EA1013,public,Nonresident,4,2,2,1 in 1.0
EA1013,public,Nonresident,3,0,0,N/A
EA1013,public,Nonresident,2,4,3,1 in 1.3
EA1013,public,Nonresident,1,12,0,N/A
EA1013,public,Nonresident,0,15,0,N/A
EA1013,public,Resident,19,0,0,N/A
EA1013,public,Resident,18,0,0,N/A
EA1013,public,Resident,17,0,0,N/A
EA1013,public,Resident,16,0,0,N/A
EA1013,public,Resident,15,0,0,N/A
EA1013,public,Resident,14,0,0,N/A
EA1013,public,Resident,13,0,0,N/A
EA1013,public,Resident,12,0,0,N/A
EA1013,public,Resident,11,0,0,N/A
EA1013,public,Resident,10,0,0,N/A
EA1013,public,Resident,9,1,1,1 in 1.0
EA1013,public,Resident,8,2,2,1 in 1.0
EA1013,public,Resident,7,26,26,1 in 1.0
EA1013,public,Resident,6,42,22,1 in 1.9
EA1013,public,Resident,5,36,0,N/A
EA1013,public,Resident,4,76,0,N/A
EA1013,public,Resident,3,79,0,N/A
EA1013,public,Resident,2,99,0,N/A
EA1013,public,Resident,1,166,0,N/A
EA1013,public,Resident,0,256,0,N/A
EA1015,public,Nonresident,19,0,0,N/A
EA1015,public,Nonresident,18,0,0,N/A
EA1015,public,Nonresident,17,0,0,N/A
EA1015,public,Nonresident,16,0,0,N/A
EA1015,public,Nonresident,15,0,0,N/A
EA1015,public,Nonresident,14,0,0,N/A
EA1015,public,Nonresident,13,0,0,N/A
EA1015,public,Nonresident,12,0,0,N/A
EA1015,public,Nonresident,11,0,0,N/A
EA1015,public,Nonresident,10,0,0,N/A
EA1015,public,Nonresident,9,0,0,N/A
EA1015,public,Nonresident,8,0,0,N/A
EA1015,public,Nonresident,7,0,0,N/A
EA1015,public,Nonresident,6,0,0,N/A
EA1015,public,Nonresident,5,0,0,N/A
EA1015,public,Nonresident,4,0,0,N/A
EA1015,public,Nonresident,3,1,1,1 in 1.0
EA1015,public,Nonresident,2,2,2,1 in 1.0
EA1015,public,Nonresident,1,5,2,1 in 2.5
EA1015,public,Nonresident,0,0,0,N/A
EA1015,public,Resident,19,0,0,N/A
EA1015,public,Resident,18,0,0,N/A
EA1015,public,Resident,17,0,0,N/A
EA1015,public,Resident,16,0,0,N/A
EA1015,public,Resident,15,0,0,N/A
EA1015,public,Resident,14,0,0,N/A
EA1015,public,Resident,13,0,0,N/A
EA1015,public,Resident,12,0,0,N/A
EA1015,public,Resident,11,0,0,N/A
EA1015,public,Resident,10,0,0,N/A
EA1015,public,Resident,9,0,0,N/A
EA1015,public,Resident,8,0,0,N/A
EA1015,public,Resident,7,2,2,1 in 1.0
EA1015,public,Resident,6,18,18,1 in 1.0
EA1015,public,Resident,5,28,28,1 in 1.0
EA1015,public,Resident,4,24,3,1 in 8.0
EA1015,public,Resident,3,35,0,N/A
EA1015,public,Resident,2,34,0,N/A
EA1015,public,Resident,1,45,0,N/A
EA1015,public,Resident,0,71,0,N/A
EA1017,public,Nonresident,19,0,0,N/A
EA1017,public,Nonresident,18,0,0,N/A
EA1017,public,Nonresident,17,0,0,N/A
EA1017,public,Nonresident,16,0,0,N/A
EA1017,public,Nonresident,15,0,0,N/A
EA1017,public,Nonresident,14,0,0,N/A
EA1017,public,Nonresident,13,0,0,N/A
EA1017,public,Nonresident,12,0,0,N/A
EA1017,public,Nonresident,11,0,0,N/A
EA1017,public,Nonresident,10,0,0,N/A
EA1017,public,Nonresident,9,0,0,N/A
EA1017,public,Nonresident,8,0,0,N/A
EA1017,public,Nonresident,7,0,0,N/A
EA1017,public,Nonresident,6,0,0,N/A
EA1017,public,Nonresident,5,0,0,N/A
EA1017,public,Nonresident,4,1,1,1 in 1.0
EA1017,public,Nonresident,3,2,2,1 in 1.0
EA1017,public,Nonresident,2,6,5,1 in 1.2
EA1017,public,Nonresident,1,5,0,N/A
EA1017,public,Nonresident,0,5,0,N/A
EA1017,public,Resident,19,0,0,N/A
EA1017,public,Resident,18,0,0,N/A
EA1017,public,Resident,17,0,0,N/A
EA1017,public,Resident,16,0,0,N/A
EA1017,public,Resident,15,0,0,N/A
EA1017,public,Resident,14,0,0,N/A
EA1017,public,Resident,13,0,0,N/A
EA1017,public,Resident,12,0,0,N/A
EA1017,public,Resident,11,0,0,N/A
EA1017,public,Resident,10,0,0,N/A
EA1017,public,Resident,9,0,0,N/A
EA1017,public,Resident,8,0,0,N/A
EA1017,public,Resident,7,2,2,1 in 1.0
EA1017,public,Resident,6,6,6,1 in 1.0
EA1017,public,Resident,5,14,14,1 in 1.0
EA1017,public,Resident,4,34,34,1 in 1.0
EA1017,public,Resident,3,35,16,1 in 2.2
EA1017,public,Resident,2,41,0,N/A
EA1017,public,Resident,1,78,0,N/A
EA1017,public,Resident,0,77,0,N/A
EA1018,public,Nonresident,19,0,0,N/A
EA1018,public,Nonresident,18,0,0,N/A
EA1018,public,Nonresident,17,0,0,N/A
EA1018,public,Nonresident,16,0,0,N/A
EA1018,public,Nonresident,15,0,0,N/A
EA1018,public,Nonresident,14,0,0,N/A
EA1018,public,Nonresident,13,0,0,N/A
EA1018,public,Nonresident,12,0,0,N/A
EA1018,public,Nonresident,11,0,0,N/A
EA1018,public,Nonresident,10,0,0,N/A
EA1018,public,Nonresident,9,0,0,N/A
EA1018,public,Nonresident,8,0,0,N/A
EA1018,public,Nonresident,7,0,0,N/A
EA1018,public,Nonresident,6,0,0,N/A
EA1018,public,Nonresident,5,0,0,N/A
EA1018,public,Nonresident,4,0,0,N/A
EA1018,public,Nonresident,3,3,3,1 in 1.0
EA1018,public,Nonresident,2,3,0,N/A
EA1018,public,Nonresident,1,8,0,N/A
EA1018,public,Nonresident,0,12,2,1 in 6.0
EA1018,public,Resident,19,0,0,N/A
EA1018,public,Resident,18,0,0,N/A
EA1018,public,Resident,17,0,0,N/A
EA1018,public,Resident,16,0,0,N/A
EA1018,public,Resident,15,0,0,N/A
EA1018,public,Resident,14,0,0,N/A
EA1018,public,Resident,13,0,0,N/A
EA1018,public,Resident,12,0,0,N/A
EA1018,public,Resident,11,0,0,N/A
EA1018,public,Resident,10,0,0,N/A
EA1018,public,Resident,9,0,0,N/A
EA1018,public,Resident,8,0,0,N/A
EA1018,public,Resident,7,2,2,1 in 1.0
EA1018,public,Resident,6,5,5,1 in 1.0
EA1018,public,Resident,5,14,14,1 in 1.0
EA1018,public,Resident,4,23,23,1 in 1.0
EA1018,public,Resident,3,17,0,N/A
EA1018,public,Resident,2,24,0,N/A
EA1018,public,Resident,1,38,0,N/A
EA1018,public,Resident,0,64,0,N/A
EA1020,public,Nonresident,19,0,0,N/A
EA1020,public,Nonresident,18,0,0,N/A
EA1020,public,Nonresident,17,0,0,N/A
EA1020,public,Nonresident,16,0,0,N/A
EA1020,public,Nonresident,15,0,0,N/A
EA1020,public,Nonresident,14,0,0,N/A
EA1020,public,Nonresident,13,0,0,N/A
EA1020,public,Nonresident,12,0,0,N/A
EA1020,public,Nonresident,11,0,0,N/A
EA1020,public,Nonresident,10,0,0,N/A
EA1020,public,Nonresident,9,0,0,N/A
EA1020,public,Nonresident,8,0,0,N/A
EA1020,public,Nonresident,7,0,0,N/A
EA1020,public,Nonresident,6,0,0,N/A
EA1020,public,Nonresident,5,4,4,1 in 1.0
EA1020,public,Nonresident,4,2,2,1 in 1.0
EA1020,public,Nonresident,3,0,0,N/A
EA1020,public,Nonresident,2,8,4,1 in 2.0
EA1020,public,Nonresident,1,19,0,N/A
EA1020,public,Nonresident,0,8,0,N/A
EA1020,public,Resident,19,0,0,N/A
EA1020,public,Resident,18,0,0,N/A
EA1020,public,Resident,17,0,0,N/A
EA1020,public,Resident,16,0,0,N/A
EA1020,public,Resident,15,0,0,N/A
EA1020,public,Resident,14,0,0,N/A
EA1020,public,Resident,13,0,0,N/A
EA1020,public,Resident,12,0,0,N/A
EA1020,public,Resident,11,0,0,N/A
EA1020,public,Resident,10,0,0,N/A
EA1020,public,Resident,9,0,0,N/A
EA1020,public,Resident,8,1,1,1 in 1.0
EA1020,public,Resident,7,2,2,1 in 1.0
EA1020,public,Resident,6,1,1,1 in 1.0
EA1020,public,Resident,5,5,5,1 in 1.0
EA1020,public,Resident,4,6,6,1 in 1.0
EA1020,public,Resident,3,29,29,1 in 1.0
EA1020,public,Resident,2,51,43,1 in 1.2
EA1020,public,Resident,1,70,0,N/A
EA1020,public,Resident,0,115,0,N/A
EA1021,public,Nonresident,19,0,0,N/A
EA1021,public,Nonresident,18,0,0,N/A
EA1021,public,Nonresident,17,0,0,N/A
EA1021,public,Nonresident,16,0,0,N/A
EA1021,public,Nonresident,15,0,0,N/A
EA1021,public,Nonresident,14,0,0,N/A
EA1021,public,Nonresident,13,0,0,N/A
EA1021,public,Nonresident,12,0,0,N/A
EA1021,public,Nonresident,11,0,0,N/A
EA1021,public,Nonresident,10,0,0,N/A
EA1021,public,Nonresident,9,0,0,N/A
EA1021,public,Nonresident,8,0,0,N/A
EA1021,public,Nonresident,7,0,0,N/A
EA1021,public,Nonresident,6,0,0,N/A
EA1021,public,Nonresident,5,0,0,N/A
EA1021,public,Nonresident,4,0,0,N/A
EA1021,public,Nonresident,3,0,0,N/A
EA1021,public,Nonresident,2,3,3,1 in 1.0
EA1021,public,Nonresident,1,6,6,1 in 1.0
EA1021,public,Nonresident,0,8,7,1 in 1.1
EA1021,public,Resident,19,0,0,N/A
EA1021,public,Resident,18,0,0,N/A
EA1021,public,Resident,17,0,0,N/A
EA1021,public,Resident,16,0,0,N/A
EA1021,public,Resident,15,0,0,N/A
EA1021,public,Resident,14,0,0,N/A
EA1021,public,Resident,13,0,0,N/A
EA1021,public,Resident,12,0,0,N/A
EA1021,public,Resident,11,0,0,N/A
EA1021,public,Resident,10,0,0,N/A
EA1021,public,Resident,9,0,0,N/A
EA1021,public,Resident,8,0,0,N/A
EA1021,public,Resident,7,0,0,N/A
EA1021,public,Resident,6,0,0,N/A
EA1021,public,Resident,5,2,2,1 in 1.0
EA1021,public,Resident,4,21,21,1 in 1.0
EA1021,public,Resident,3,47,47,1 in 1.0
EA1021,public,Resident,2,85,85,1 in 1.0
EA1021,public,Resident,1,135,11,1 in 12.3
EA1021,public,Resident,0,168,0,N/A
EA1022,public,Nonresident,19,0,0,N/A
EA1022,public,Nonresident,18,0,0,N/A
EA1022,public,Nonresident,17,0,0,N/A
EA1022,public,Nonresident,16,0,0,N/A
EA1022,public,Nonresident,15,0,0,N/A
EA1022,public,Nonresident,14,0,0,N/A
EA1022,public,Nonresident,13,0,0,N/A
EA1022,public,Nonresident,12,0,0,N/A
EA1022,public,Nonresident,11,0,0,N/A
EA1022,public,Nonresident,10,0,0,N/A
EA1022,public,Nonresident,9,0,0,N/A
EA1022,public,Nonresident,8,0,0,N/A
EA1022,public,Nonresident,7,0,0,N/A
EA1022,public,Nonresident,6,0,0,N/A
EA1022,public,Nonresident,5,1,1,1 in 1.0
EA1022,public,Nonresident,4,2,2,1 in 1.0
EA1022,public,Nonresident,3,0,0,N/A
EA1022,public,Nonresident,2,5,5,1 in 1.0
EA1022,public,Nonresident,1,14,12,1 in 1.2
EA1022,public,Nonresident,0,24,4,1 in 6.0
EA1022,public,Resident,19,0,0,N/A
EA1022,public,Resident,18,0,0,N/A
EA1022,public,Resident,17,0,0,N/A
EA1022,public,Resident,16,0,0,N/A
EA1022,public,Resident,15,0,0,N/A
EA1022,public,Resident,14,0,0,N/A
EA1022,public,Resident,13,0,0,N/A
EA1022,public,Resident,12,0,0,N/A
EA1022,public,Resident,11,0,0,N/A
EA1022,public,Resident,10,0,0,N/A
EA1022,public,Resident,9,1,1,1 in 1.0
EA1022,public,Resident,8,1,1,1 in 1.0
EA1022,public,Resident,7,5,5,1 in 1.0
EA1022,public,Resident,6,6,6,1 in 1.0
EA1022,public,Resident,5,24,24,1 in 1.0
EA1022,public,Resident,4,76,76,1 in 1.0
EA1022,public,Resident,3,140,103,1 in 1.4
EA1022,public,Resident,2,164,0,N/A
EA1022,public,Resident,1,229,0,N/A
EA1022,public,Resident,0,335,0,N/A
EA1023,public,Nonresident,19,0,0,N/A
EA1023,public,Nonresident,18,0,0,N/A
EA1023,public,Nonresident,17,0,0,N/A
EA1023,public,Nonresident,16,0,0,N/A
EA1023,public,Nonresident,15,0,0,N/A
EA1023,public,Nonresident,14,0,0,N/A
EA1023,public,Nonresident,13,0,0,N/A
EA1023,public,Nonresident,12,0,0,N/A
EA1023,public,Nonresident,11,0,0,N/A
EA1023,public,Nonresident,10,0,0,N/A
EA1023,public,Nonresident,9,0,0,N/A
EA1023,public,Nonresident,8,0,0,N/A
EA1023,public,Nonresident,7,0,0,N/A
EA1023,public,Nonresident,6,1,1,1 in 1.0
EA1023,public,Nonresident,5,0,0,N/A
