hunt_code,residency,species,hunt_name,weapon,hunt_type,access_type,join_key,source_family_presence,harvest_model_family,bonus_draw_model_family,antlerless_draw_model_family,success_hunters,success_harvest,success_percent,public_permits_2025,public_permits_2026,applicants_2025,projected_applicants_2026,max_point_permits_2026,random_permits_2026,guaranteed_at_2026,delta_gap,trend,engine_point_rows,modeled_min_points,modeled_max_points,has_master_record,has_permits,has_draw_history,has_projection,has_engine_model,has_ladder_rows,has_context_metrics,ladder_row_count,coverage_status,coverage_reason
PB5029,Nonresident,Pronghorn,"Box Elder, Puddle Valley",Any Legal Weapon,Limited Entry,Public,PB5029,performance,performance,,,16,14,87.5,2,2,80,78,1,1,11,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5030,Resident,Pronghorn,"Box Elder, Snowville",Any Legal Weapon,Limited Entry,Public,PB5030,performance,performance,,,32,24,75.0,27,28,247,220,14,14,6,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5030,Nonresident,Pronghorn,"Box Elder, Snowville",Any Legal Weapon,Limited Entry,Public,PB5030,performance,performance,,,32,24,75.0,3,3,131,128,1,2,15,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5031,Resident,Pronghorn,"Box Elder, West",Any Legal Weapon,Limited Entry,Public,PB5031,performance,performance,,,32,26,81.3,27,30,184,157,15,15,5,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5031,Nonresident,Pronghorn,"Box Elder, West",Any Legal Weapon,Limited Entry,Public,PB5031,performance,performance,,,32,26,81.3,3,3,118,115,1,2,15,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5033,Resident,Pronghorn,"Fillmore, Oak Creek South",Any Legal Weapon,Limited Entry,Public,PB5033,performance,performance,,,47,46,97.9,38,46,415,377,23,23,9,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5033,Nonresident,Pronghorn,"Fillmore, Oak Creek South",Any Legal Weapon,Limited Entry,Public,PB5033,performance,performance,,,47,46,97.9,5,5,336,331,2,3,18,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5034,Resident,Pronghorn,Kaiparowits,Any Legal Weapon,Limited Entry,Public,PB5034,performance,performance,,,2,1,50.0,2,2,20,18,1,1,8,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5034,Nonresident,Pronghorn,Kaiparowits,Any Legal Weapon,Limited Entry,Public,PB5034,performance,performance,,,2,1,50.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5035,Resident,Pronghorn,"La Sal, Potash/South Cisco",Any Legal Weapon,Limited Entry,Public,PB5035,performance,performance,,,23,23,100.0,20,22,93,73,11,11,5,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5035,Nonresident,Pronghorn,"La Sal, Potash/South Cisco",Any Legal Weapon,Limited Entry,Public,PB5035,performance,performance,,,23,23,100.0,2,2,129,127,1,1,18,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5037,Resident,Pronghorn,"Nine Mile, Anthro-Myton Bench",Any Legal Weapon,Limited Entry,Public,PB5037,performance,performance,,,100,83,83.0,87,89,433,346,44,45,5,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5037,Nonresident,Pronghorn,"Nine Mile, Anthro-Myton Bench",Any Legal Weapon,Limited Entry,Public,PB5037,performance,performance,,,100,83,83.0,9,10,287,278,5,5,18,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5038,Resident,Pronghorn,"Nine Mile, Range Creek",Any Legal Weapon,Limited Entry,Public,PB5038,performance,performance,,,13,13,100.0,11,13,79,68,6,7,6,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5038,Nonresident,Pronghorn,"Nine Mile, Range Creek",Any Legal Weapon,Limited Entry,Public,PB5038,performance,performance,,,13,13,100.0,1,1,33,32,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5039,Resident,Pronghorn,"North Slope, Summit",Any Legal Weapon,Limited Entry,Public,PB5039,performance,performance,,,17,13,76.5,15,15,54,39,7,8,5,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5039,Nonresident,Pronghorn,"North Slope, Summit",Any Legal Weapon,Limited Entry,Public,PB5039,performance,performance,,,17,13,76.5,2,2,60,58,1,1,15,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5040,Resident,Pronghorn,"North Slope, Three Corners/West Daggett",Any Legal Weapon,Limited Entry,Public,PB5040,performance,performance,,,39,36,92.3,34,29,220,186,14,15,7,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5040,Nonresident,Pronghorn,"North Slope, Three Corners/West Daggett",Any Legal Weapon,Limited Entry,Public,PB5040,performance,performance,,,39,36,92.3,4,3,125,121,1,2,17,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5041,Resident,Pronghorn,"Panguitch Lake/Zion, North",Any Legal Weapon,Limited Entry,Public,PB5041,performance,performance,,,25,25,100.0,21,21,248,227,10,11,8,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5041,Nonresident,Pronghorn,"Panguitch Lake/Zion, North",Any Legal Weapon,Limited Entry,Public,PB5041,performance,performance,,,25,25,100.0,2,2,198,196,1,1,17,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5042,Resident,Pronghorn,Pine Valley,Any Legal Weapon,Limited Entry,Public,PB5042,performance,performance,,,23,16,69.6,20,21,120,100,10,11,6,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5042,Nonresident,Pronghorn,Pine Valley,Any Legal Weapon,Limited Entry,Public,PB5042,performance,performance,,,23,16,69.6,2,2,83,81,1,1,16,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5044,Resident,Pronghorn,"San Juan, Hatch Point",Any Legal Weapon,Limited Entry,Public,PB5044,performance,performance,,,4,4,100.0,4,3,48,44,1,2,7,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5044,Nonresident,Pronghorn,"San Juan, Hatch Point",Any Legal Weapon,Limited Entry,Public,PB5044,performance,performance,,,4,4,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5045,Resident,Pronghorn,"San Rafael, Desert",Any Legal Weapon,Limited Entry,Public,PB5045,performance,performance,,,6,5,83.3,5,7,100,95,3,4,9,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5045,Nonresident,Pronghorn,"San Rafael, Desert",Any Legal Weapon,Limited Entry,Public,PB5045,performance,performance,,,6,5,83.3,1,1,82,81,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5046,Resident,Pronghorn,"San Rafael, North",Any Legal Weapon,Limited Entry,Public,PB5046,performance,performance,,,70,65,92.9,56,62,581,525,31,31,9,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5046,Nonresident,Pronghorn,"San Rafael, North",Any Legal Weapon,Limited Entry,Public,PB5046,performance,performance,,,70,65,92.9,6,7,1075,1069,3,4,20,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5047,Resident,Pronghorn,Diamond Mtn/Bonanza,Any Legal Weapon,Limited Entry,Public,PB5047,performance,performance,,,55,50,90.9,48,50,238,190,25,25,5,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5047,Nonresident,Pronghorn,Diamond Mtn/Bonanza,Any Legal Weapon,Limited Entry,Public,PB5047,performance,performance,,,55,50,90.9,5,6,196,191,3,3,15,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5048,Resident,Pronghorn,Vernal,Any Legal Weapon,Limited Entry,Public,PB5048,performance,performance,,,65,51,78.5,59,54,259,200,27,27,4,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5048,Nonresident,Pronghorn,Vernal,Any Legal Weapon,Limited Entry,Public,PB5048,performance,performance,,,65,51,78.5,7,6,93,86,3,3,14,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5049,Resident,Pronghorn,Southwest Desert,Any Legal Weapon,Limited Entry,Public,PB5049,performance,performance,,,107,92,86.0,92,94,694,602,47,47,7,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5049,Nonresident,Pronghorn,Southwest Desert,Any Legal Weapon,Limited Entry,Public,PB5049,performance,performance,,,107,92,86.0,10,11,760,750,5,6,18,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5050,Resident,Pronghorn,"West Desert, Riverbed",Any Legal Weapon,Limited Entry,Public,PB5050,performance,performance,,,78,74,94.9,66,73,647,581,36,37,9,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5050,Nonresident,Pronghorn,"West Desert, Riverbed",Any Legal Weapon,Limited Entry,Public,PB5050,performance,performance,,,78,74,94.9,7,8,212,205,4,4,18,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5051,Resident,Pronghorn,"West Desert, Rush Valley",Any Legal Weapon,Limited Entry,Public,PB5051,performance,performance,,,36,34,94.4,32,32,337,305,16,16,8,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5051,Nonresident,Pronghorn,"West Desert, Rush Valley",Any Legal Weapon,Limited Entry,Public,PB5051,performance,performance,,,36,34,94.4,4,4,57,53,2,2,13,-3,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5052,Resident,Pronghorn,"West Desert, Snake Valley",Any Legal Weapon,Limited Entry,Public,PB5052,performance,performance,,,99,80,80.8,86,95,293,207,47,48,5,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5052,Nonresident,Pronghorn,"West Desert, Snake Valley",Any Legal Weapon,Limited Entry,Public,PB5052,performance,performance,,,99,80,80.8,10,11,233,223,5,6,17,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5053,Resident,Pronghorn,"Nine Mile, Range Creek",Archery,Limited Entry,Public,PB5053,performance,performance,,,3,3,100.0,3,4,10,7,2,2,3,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5053,Nonresident,Pronghorn,"Nine Mile, Range Creek",Archery,Limited Entry,Public,PB5053,performance,performance,,,3,3,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5054,Resident,Pronghorn,"Panguitch Lake/Zion, North",Archery,Limited Entry,Public,PB5054,performance,performance,,,7,7,100.0,7,7,48,41,3,4,7,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5054,Nonresident,Pronghorn,"Panguitch Lake/Zion, North",Archery,Limited Entry,Public,PB5054,performance,performance,,,7,7,100.0,1,1,39,38,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5055,Resident,Pronghorn,"San Rafael, Desert",Archery,Limited Entry,Public,PB5055,performance,performance,,,1,1,100.0,2,2,10,8,1,1,3,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5055,Nonresident,Pronghorn,"San Rafael, Desert",Archery,Limited Entry,Public,PB5055,performance,performance,,,1,1,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5056,Resident,Pronghorn,"San Rafael, North",Muzzleloader,Limited Entry,Public,PB5056,performance,performance,,,22,19,86.4,19,21,66,47,10,11,4,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5056,Nonresident,Pronghorn,"San Rafael, North",Muzzleloader,Limited Entry,Public,PB5056,performance,performance,,,22,19,86.4,2,2,48,46,1,1,17,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5059,Resident,Pronghorn,"Nine Mile, Anthro-Myton Bench",Muzzleloader,Limited Entry,Public,PB5059,performance,performance,,,31,23,74.2,30,30,37,7,15,15,0,-3,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5059,Nonresident,Pronghorn,"Nine Mile, Anthro-Myton Bench",Muzzleloader,Limited Entry,Public,PB5059,performance,performance,,,31,23,74.2,2,3,29,27,1,2,11,-5,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5060,Resident,Pronghorn,Diamond Mtn/Bonanza,Muzzleloader,Limited Entry,Public,PB5060,performance,performance,,,18,18,100.0,17,17,33,16,8,9,1,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5060,Nonresident,Pronghorn,Diamond Mtn/Bonanza,Muzzleloader,Limited Entry,Public,PB5060,performance,performance,,,18,18,100.0,2,2,23,21,1,1,13,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5061,Resident,Pronghorn,"Panguitch Lake/Zion, North",Muzzleloader,Limited Entry,Public,PB5061,performance,performance,,,8,7,87.5,7,7,34,27,3,4,5,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5061,Nonresident,Pronghorn,"Panguitch Lake/Zion, North",Muzzleloader,Limited Entry,Public,PB5061,performance,performance,,,8,7,87.5,1,1,27,26,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5062,Resident,Pronghorn,Pine Valley,Muzzleloader,Limited Entry,Public,PB5062,performance,performance,,,8,2,25.0,7,7,15,8,3,4,1,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5062,Nonresident,Pronghorn,Pine Valley,Muzzleloader,Limited Entry,Public,PB5062,performance,performance,,,8,2,25.0,1,1,21,20,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5065,Resident,Pronghorn,"Fillmore, Oak Creek South",Muzzleloader,Limited Entry,Public,PB5065,performance,performance,,,14,11,78.6,13,15,32,19,7,8,3,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5065,Nonresident,Pronghorn,"Fillmore, Oak Creek South",Muzzleloader,Limited Entry,Public,PB5065,performance,performance,,,14,11,78.6,2,2,25,23,1,1,14,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5066,Resident,Pronghorn,"North Slope, Three Corners/West Daggett",Muzzleloader,Limited Entry,Public,PB5066,performance,performance,,,12,7,58.3,12,10,21,9,5,5,1,-3,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5066,Nonresident,Pronghorn,"North Slope, Three Corners/West Daggett",Muzzleloader,Limited Entry,Public,PB5066,performance,performance,,,12,7,58.3,1,1,22,21,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5072,Resident,Pronghorn,Vernal,Muzzleloader,Limited Entry,Public,PB5072,performance,performance,,,20,9,45.0,20,18,62,42,9,9,1,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5072,Nonresident,Pronghorn,Vernal,Muzzleloader,Limited Entry,Public,PB5072,performance,performance,,,20,9,45.0,2,2,32,30,1,1,13,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5073,Resident,Pronghorn,"Cache, Rich",Any Legal Weapon,Limited Entry,Public,PB5073,performance,performance,,,6,5,83.3,6,6,205,199,3,3,12,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5073,Nonresident,Pronghorn,"Cache, Rich",Any Legal Weapon,Limited Entry,Public,PB5073,performance,performance,,,6,5,83.3,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5074,Resident,Pronghorn,"Cache, Rich",Archery,Limited Entry,Public,PB5074,performance,performance,,,2,0,0.0,2,2,11,9,1,1,6,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5074,Nonresident,Pronghorn,"Cache, Rich",Archery,Limited Entry,Public,PB5074,performance,performance,,,2,0,0.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5075,Resident,Pronghorn,"Cache, Rich",Muzzleloader,Limited Entry,Public,PB5075,performance,performance,,,1,1,100.0,2,2,13,11,1,1,5,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5075,Nonresident,Pronghorn,"Cache, Rich",Muzzleloader,Limited Entry,Public,PB5075,performance,performance,,,1,1,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5076,Resident,Pronghorn,Parker Mtn,Any Legal Weapon,Limited Entry,Public,PB5076,performance,performance,,,77,74,96.1,72,135,575,503,67,68,7,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5076,Nonresident,Pronghorn,Parker Mtn,Any Legal Weapon,Limited Entry,Public,PB5076,performance,performance,,,77,74,96.1,7,15,225,218,7,8,17,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5077,Resident,Pronghorn,Parker Mtn,Archery,Limited Entry,Public,PB5077,performance,performance,,,54,30,55.6,39,45,39,0,22,23,0,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5077,Nonresident,Pronghorn,Parker Mtn,Archery,Limited Entry,Public,PB5077,performance,performance,,,54,30,55.6,9,5,27,18,2,3,8,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5078,Resident,Pronghorn,Parker Mtn,Muzzleloader,Limited Entry,Public,PB5078,performance,performance,,,55,38,69.1,54,45,75,21,22,23,0,-3,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5078,Nonresident,Pronghorn,Parker Mtn,Muzzleloader,Limited Entry,Public,PB5078,performance,performance,,,55,38,69.1,6,5,34,28,2,3,9,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5079,Resident,Pronghorn,"Box Elder, West",Muzzleloader,Limited Entry,Public,PB5079,performance,performance,,,9,5,55.6,5,10,5,0,5,5,0,-3,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5079,Nonresident,Pronghorn,"Box Elder, West",Muzzleloader,Limited Entry,Public,PB5079,performance,performance,,,9,5,55.6,2,1,12,10,0,1,0,-10,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5080,Resident,Pronghorn,"Box Elder, Snowville",Muzzleloader,Limited Entry,Public,PB5080,performance,performance,,,10,8,80.0,1,9,1,0,4,5,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5080,Nonresident,Pronghorn,"Box Elder, Snowville",Muzzleloader,Limited Entry,Public,PB5080,performance,performance,,,10,8,80.0,6,1,6,0,0,1,0,-3,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5300,Resident,Pronghorn,Antelope Creek,Any Legal Weapon,CWMU,CWMU,PB5300,performance,performance,,,10,10,100.0,4,4,18,14,2,2,6,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5300,Nonresident,Pronghorn,Antelope Creek,Any Legal Weapon,CWMU,CWMU,PB5300,performance,performance,,,10,10,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5302,Resident,Pronghorn,Deseret,Any Legal Weapon,CWMU,CWMU,PB5302,performance,performance,,,37,37,100.0,16,29,163,147,14,15,10,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5302,Nonresident,Pronghorn,Deseret,Any Legal Weapon,CWMU,CWMU,PB5302,performance,performance,,,37,37,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5305,Resident,Pronghorn,Park Valley,Any Legal Weapon,CWMU,CWMU,PB5305,performance,performance,,,3,3,100.0,1,1,4,3,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5305,Nonresident,Pronghorn,Park Valley,Any Legal Weapon,CWMU,CWMU,PB5305,performance,performance,,,3,3,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5306,Resident,Pronghorn,Rabbit Creek,Any Legal Weapon,CWMU,CWMU,PB5306,performance,performance,,,2,2,100.0,1,1,11,10,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5306,Nonresident,Pronghorn,Rabbit Creek,Any Legal Weapon,CWMU,CWMU,PB5306,performance,performance,,,2,2,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5309,Resident,Pronghorn,Skull Valley South,Any Legal Weapon,CWMU,CWMU,PB5309,performance,performance,,,5,3,60.0,2,2,19,17,1,1,8,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5309,Nonresident,Pronghorn,Skull Valley South,Any Legal Weapon,CWMU,CWMU,PB5309,performance,performance,,,5,3,60.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5311,Resident,Pronghorn,The Rose of Snowville,Any Legal Weapon,CWMU,CWMU,PB5311,performance,performance,,,8,7,87.5,3,3,40,37,1,2,10,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5311,Nonresident,Pronghorn,The Rose of Snowville,Any Legal Weapon,CWMU,CWMU,PB5311,performance,performance,,,8,7,87.5,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5312,Resident,Pronghorn,TL Bar Ranch,Any Legal Weapon,CWMU,CWMU,PB5312,performance,performance,,,1,0,0.0,1,1,6,5,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5312,Nonresident,Pronghorn,TL Bar Ranch,Any Legal Weapon,CWMU,CWMU,PB5312,performance,performance,,,1,0,0.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
PB5314,Resident,Pronghorn,Westlake,Any Legal Weapon,CWMU,CWMU,PB5314,performance,performance,,,7,7,100.0,3,2,46,43,1,1,10,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
