hunt_code,residency,hunt_name,species,weapon,hunt_type,access_type,public_permits_2025,public_permits_2026,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,applicants_2025,projected_applicants_2026,max_point_permits_2026,random_permits_2026,guaranteed_at_2026,delta_gap,trend,coverage_status,coverage_reason,bg_odds_pdf_page_index,bg_odds_printed_page,bg_odds_hunt_title,has_bg_odds_page,rac_page,rac_section,source_pdf,harvest_hunters_2025,harvest_2025,harvest_success_percent_2025,harvest_average_days_2025,harvest_satisfaction_2025,source_file_2026,link_key,antlerless_odds_sheet,antlerless_odds_row_start,antlerless_odds_title,has_antlerless_odds_page,has_any_odds_source
EL3149,Nonresident,"Southwest Desert, South",Elk,Early Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,3,5,BULL ELK DATABASE.xlsx,EL3149_NONRESIDENT,,,,FALSE,FALSE
EL3150,Resident,"Box Elder, Grouse Creek",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3150_RESIDENT,,,,FALSE,FALSE
EL3150,Nonresident,"Box Elder, Grouse Creek",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3150_NONRESIDENT,,,,FALSE,FALSE
EL3151,Resident,Boulder,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3151_RESIDENT,,,,FALSE,FALSE
EL3151,Nonresident,Boulder,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3151_NONRESIDENT,,,,FALSE,FALSE
EL3152,Resident,"Southwest Desert, South",Elk,Late Any Legal Weapon,Limited Entry Landowner,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,0,,,,,BULL ELK DATABASE.xlsx,EL3152_RESIDENT,,,,FALSE,FALSE
EL3152,Nonresident,"Southwest Desert, South",Elk,Late Any Legal Weapon,Limited Entry Landowner,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,0,,,,,BULL ELK DATABASE.xlsx,EL3152_NONRESIDENT,,,,FALSE,FALSE
EL3153,Resident,"Box Elder, Grouse Creek",Elk,Muzzleloader,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3153_RESIDENT,,,,FALSE,FALSE
EL3153,Nonresident,"Box Elder, Grouse Creek",Elk,Muzzleloader,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3153_NONRESIDENT,,,,FALSE,FALSE
EL3154,Resident,Boulder,Elk,Muzzleloader,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3154_RESIDENT,,,,FALSE,FALSE
EL3154,Nonresident,Boulder,Elk,Muzzleloader,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3154_NONRESIDENT,,,,FALSE,FALSE
EL3155,Resident,"Southwest Desert, South",Elk,Muzzleloader,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3155_RESIDENT,,,,FALSE,FALSE
EL3155,Nonresident,"Southwest Desert, South",Elk,Muzzleloader,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3155_NONRESIDENT,,,,FALSE,FALSE
EL3158,Resident,"Beaver, East",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3158_RESIDENT,,,,FALSE,FALSE
EL3158,Nonresident,"Beaver, East",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3158_NONRESIDENT,,,,FALSE,FALSE
EL3159,Resident,"Beaver, East",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3159_RESIDENT,,,,FALSE,FALSE
EL3159,Nonresident,"Beaver, East",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3159_NONRESIDENT,,,,FALSE,FALSE
EL3160,Resident,"Book Cliffs, Bitter Creek/East",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3160_RESIDENT,,,,FALSE,FALSE
EL3160,Nonresident,"Book Cliffs, Bitter Creek/East",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3160_NONRESIDENT,,,,FALSE,FALSE
EL3161,Resident,"Book Cliffs, Bitter Creek/East",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3161_RESIDENT,,,,FALSE,FALSE
EL3161,Nonresident,"Book Cliffs, Bitter Creek/East",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3161_NONRESIDENT,,,,FALSE,FALSE
EL3162,Resident,"Book Cliffs, Bitter Creek/East",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3162_RESIDENT,,,,FALSE,FALSE
EL3162,Nonresident,"Book Cliffs, Bitter Creek/East",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3162_NONRESIDENT,,,,FALSE,FALSE
EL3163,Resident,"Book Cliffs, Bitter Creek/East",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3163_RESIDENT,,,,FALSE,FALSE
EL3163,Nonresident,"Book Cliffs, Bitter Creek/East",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3163_NONRESIDENT,,,,FALSE,FALSE
EL3164,Resident,"Book Cliffs, Bitter Creek/East",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3164_RESIDENT,,,,FALSE,FALSE
EL3164,Nonresident,"Book Cliffs, Bitter Creek/East",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3164_NONRESIDENT,,,,FALSE,FALSE
EL3166,Resident,"Book Cliffs, Bitter Creek/East",Elk,Muzzleloader,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3166_RESIDENT,,,,FALSE,FALSE
EL3166,Nonresident,"Book Cliffs, Bitter Creek/East",Elk,Muzzleloader,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3166_NONRESIDENT,,,,FALSE,FALSE
EL3167,Resident,"Book Cliffs, Little Creek Roadless",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3167_RESIDENT,,,,FALSE,FALSE
EL3167,Nonresident,"Book Cliffs, Little Creek Roadless",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3167_NONRESIDENT,,,,FALSE,FALSE
EL3168,Resident,"Cache, Meadowville",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3168_RESIDENT,,,,FALSE,FALSE
EL3168,Nonresident,"Cache, Meadowville",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3168_NONRESIDENT,,,,FALSE,FALSE
EL3169,Resident,"Cache, Meadowville",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3169_RESIDENT,,,,FALSE,FALSE
EL3169,Nonresident,"Cache, Meadowville",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3169_NONRESIDENT,,,,FALSE,FALSE
EL3170,Resident,"Cache, South",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3170_RESIDENT,,,,FALSE,FALSE
EL3170,Nonresident,"Cache, South",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3170_NONRESIDENT,,,,FALSE,FALSE
EL3171,Resident,"Cache, South",Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,0,0,10,3,BULL ELK DATABASE.xlsx,EL3171_RESIDENT,,,,FALSE,FALSE
EL3171,Nonresident,"Cache, South",Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,0,0,10,3,BULL ELK DATABASE.xlsx,EL3171_NONRESIDENT,,,,FALSE,FALSE
EL3172,Resident,Manti,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3172_RESIDENT,,,,FALSE,FALSE
EL3172,Nonresident,Manti,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3172_NONRESIDENT,,,,FALSE,FALSE
EL3173,Resident,Nebo/San Pitch Mtns,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3173_RESIDENT,,,,FALSE,FALSE
EL3173,Nonresident,Nebo/San Pitch Mtns,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3173_NONRESIDENT,,,,FALSE,FALSE
EL3174,Resident,Nebo/San Pitch Mtns,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3174_RESIDENT,,,,FALSE,FALSE
EL3174,Nonresident,Nebo/San Pitch Mtns,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3174_NONRESIDENT,,,,FALSE,FALSE
EL3175,Resident,Nebo/San Pitch Mtns,Elk,Early Any Legal Weapon,Limited Entry Landowner,Public,,,,,3,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,3,3,100,2,4.7,BULL ELK DATABASE.xlsx,EL3175_RESIDENT,,,,FALSE,FALSE
EL3175,Nonresident,Nebo/San Pitch Mtns,Elk,Early Any Legal Weapon,Limited Entry Landowner,Public,,,,,3,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,3,3,100,2,4.7,BULL ELK DATABASE.xlsx,EL3175_NONRESIDENT,,,,FALSE,FALSE
EL3176,Resident,Nebo/San Pitch Mtns,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3176_RESIDENT,,,,FALSE,FALSE
EL3176,Nonresident,Nebo/San Pitch Mtns,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3176_NONRESIDENT,,,,FALSE,FALSE
EL3177,Resident,Nebo/San Pitch Mtns,Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2,1,50,8,3,BULL ELK DATABASE.xlsx,EL3177_RESIDENT,,,,FALSE,FALSE
EL3177,Nonresident,Nebo/San Pitch Mtns,Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2,1,50,8,3,BULL ELK DATABASE.xlsx,EL3177_NONRESIDENT,,,,FALSE,FALSE
EL3179,Resident,Nebo/San Pitch Mtns,Elk,Muzzleloader,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3179_RESIDENT,,,,FALSE,FALSE
EL3179,Nonresident,Nebo/San Pitch Mtns,Elk,Muzzleloader,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3179_NONRESIDENT,,,,FALSE,FALSE
EL3180,Resident,"Fillmore, Pahvant",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3180_RESIDENT,,,,FALSE,FALSE
EL3180,Nonresident,"Fillmore, Pahvant",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3180_NONRESIDENT,,,,FALSE,FALSE
EL3181,Resident,"Fillmore, Pahvant",Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,0,0,9,3,BULL ELK DATABASE.xlsx,EL3181_RESIDENT,,,,FALSE,FALSE
EL3181,Nonresident,"Fillmore, Pahvant",Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,0,0,9,3,BULL ELK DATABASE.xlsx,EL3181_NONRESIDENT,,,,FALSE,FALSE
EL3182,Resident,"La Sal, La Sal Mtns",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3182_RESIDENT,,,,FALSE,FALSE
EL3182,Nonresident,"La Sal, La Sal Mtns",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3182_NONRESIDENT,,,,FALSE,FALSE
EL3183,Resident,La Sal Mtns,Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,9,4,BULL ELK DATABASE.xlsx,EL3183_RESIDENT,,,,FALSE,FALSE
EL3183,Nonresident,La Sal Mtns,Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,9,4,BULL ELK DATABASE.xlsx,EL3183_NONRESIDENT,,,,FALSE,FALSE
EL3184,Resident,Monroe,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3184_RESIDENT,,,,FALSE,FALSE
EL3184,Nonresident,Monroe,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3184_NONRESIDENT,,,,FALSE,FALSE
EL3185,Resident,Monroe,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3185_RESIDENT,,,,FALSE,FALSE
EL3185,Nonresident,Monroe,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3185_NONRESIDENT,,,,FALSE,FALSE
EL3186,Resident,Mt Dutton,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3186_RESIDENT,,,,FALSE,FALSE
EL3186,Nonresident,Mt Dutton,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3186_NONRESIDENT,,,,FALSE,FALSE
EL3187,Resident,Mt Dutton,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3187_RESIDENT,,,,FALSE,FALSE
EL3187,Nonresident,Mt Dutton,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3187_NONRESIDENT,,,,FALSE,FALSE
EL3188,Resident,Panguitch Lake,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3188_RESIDENT,,,,FALSE,FALSE
EL3188,Nonresident,Panguitch Lake,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3188_NONRESIDENT,,,,FALSE,FALSE
EL3189,Resident,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3189_RESIDENT,,,,FALSE,FALSE
EL3189,Nonresident,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3189_NONRESIDENT,,,,FALSE,FALSE
EL3190,Resident,Boulder,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3190_RESIDENT,,,,FALSE,FALSE
EL3190,Nonresident,Boulder,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3190_NONRESIDENT,,,,FALSE,FALSE
EL3191,Resident,Boulder,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3191_RESIDENT,,,,FALSE,FALSE
EL3191,Nonresident,Boulder,Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3191_NONRESIDENT,,,,FALSE,FALSE
EL3192,Resident,Fishlake/Thousand Lakes,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3192_RESIDENT,,,,FALSE,FALSE
EL3192,Nonresident,Fishlake/Thousand Lakes,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3192_NONRESIDENT,,,,FALSE,FALSE
EL3193,Resident,San Juan Bull Elk,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3193_RESIDENT,,,,FALSE,FALSE
EL3193,Nonresident,San Juan Bull Elk,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3193_NONRESIDENT,,,,FALSE,FALSE
EL3194,Resident,San Juan Bull Elk,Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2,2,100,11,4,BULL ELK DATABASE.xlsx,EL3194_RESIDENT,,,,FALSE,FALSE
EL3194,Nonresident,San Juan Bull Elk,Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2,2,100,11,4,BULL ELK DATABASE.xlsx,EL3194_NONRESIDENT,,,,FALSE,FALSE
EL3195,Resident,Diamond Mtn,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3195_RESIDENT,,,,FALSE,FALSE
EL3195,Nonresident,Diamond Mtn,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3195_NONRESIDENT,,,,FALSE,FALSE
EL3196,Resident,Diamond Mtn,Elk,Late Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,2,5,BULL ELK DATABASE.xlsx,EL3196_RESIDENT,,,,FALSE,FALSE
EL3196,Nonresident,Diamond Mtn,Elk,Late Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,2,5,BULL ELK DATABASE.xlsx,EL3196_NONRESIDENT,,,,FALSE,FALSE
EL3197,Resident,"Southwest Desert, South",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3197_RESIDENT,,,,FALSE,FALSE
EL3197,Nonresident,"Southwest Desert, South",Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3197_NONRESIDENT,,,,FALSE,FALSE
EL3198,Resident,"Southwest Desert, South",Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,0,0,4,2,BULL ELK DATABASE.xlsx,EL3198_RESIDENT,,,,FALSE,FALSE
EL3198,Nonresident,"Southwest Desert, South",Elk,Mid Any Legal Weapon,Limited Entry Landowner,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,0,0,4,2,BULL ELK DATABASE.xlsx,EL3198_NONRESIDENT,,,,FALSE,FALSE
EL3199,Resident,Wasatch Mtns,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3199_RESIDENT,,,,FALSE,FALSE
EL3199,Nonresident,Wasatch Mtns,Elk,Archery,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3199_NONRESIDENT,,,,FALSE,FALSE
EL3205,Resident,East Canyon,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3205_RESIDENT,,,,FALSE,FALSE
EL3205,Nonresident,East Canyon,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3205_NONRESIDENT,,,,FALSE,FALSE
EL3208,Resident,Morgan-South Rich,Elk,Any Legal Weapon (Late),Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3208_RESIDENT,,,,FALSE,FALSE
EL3208,Nonresident,Morgan-South Rich,Elk,Any Legal Weapon (Late),Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3208_NONRESIDENT,,,,FALSE,FALSE
EL3210,Resident,"North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3210_RESIDENT,,,,FALSE,FALSE
EL3210,Nonresident,"North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry - Private Land Only,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BULL ELK DATABASE.xlsx,EL3210_NONRESIDENT,,,,FALSE,FALSE
EX1000,Resident,Elk Extended Archery,Elk,Archery,Extended Archery,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,bull elk hunter's choice.xlsx,EX1000_RESIDENT,,,,FALSE,FALSE
EX1000,Nonresident,Elk Extended Archery,Elk,Archery,Extended Archery,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,bull elk hunter's choice.xlsx,EX1000_NONRESIDENT,,,,FALSE,FALSE
GO1000,Resident,Mountain Goat - Statewide Permit,Mountain Goat,Any Legal Weapon,Sportsman,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2,2,100,1,5,mtn goat.xlsx,GO1000_RESIDENT,,,,FALSE,FALSE
GO1000,Nonresident,Mountain Goat - Statewide Permit,Mountain Goat,Any Legal Weapon,Sportsman,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2,2,100,1,5,mtn goat.xlsx,GO1000_NONRESIDENT,,,,FALSE,FALSE
GO6800,Resident,Beaver,Mountain Goat,Any Legal Weapon,OIAL,Public,,7,7.0,2.0,9.0,7.0,2.0,9,,,3,4,26,-1,GREEN,MODELED,modeled_engine,570,447,Mountain Goat - Beaver - An y Legal Wea pon,TRUE,17,2026 ONCE-IN-A-LIFETIME MOUNTAIN GOAT PERMITS,2026-04-rac-packet.pdf,10,10,100,3,4.8,mtn goat.xlsx,GO6800_RESIDENT,,,,FALSE,TRUE
